Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Dominican Republic,5.977825114,8.885269066,6.714477712,5.940049136,4.66176228,2.459516368,4.495103403,-1.345706185,2.570134279,9.428236947,9.174355406,7.415951715,3.209504262,0.946155168,8.33965106,3.133423003,2.717367897,4.875205093,7.05046369,6.927018772,6.659200263,4.666704677,6.982527585,5.05216802,-6.720239373,12.27199023,4.858324036
Algeria,4.09999847,1.099999939,5.100003609,3.200001554,3.800000002,2.999999999,5.599999996,7.200000001,4.3,5.899999997,1.700000006,3.399999997,2.399999999,1.599999999,3.600000001,2.899999998,3.400000003,2.8,3.799999998,3.700000001,3.200000002,1.299999998,1.200000001,0.999999998,-5.099999998,3.4,3.200001647
East Asia & Pacific (excluding high income),9.063359332,7.343551282,2.895118389,6.389313831,7.639086451,6.979533654,8.059994782,8.944238873,9.121166199,9.976809894,11.0778612,12.48623913,8.615201459,7.984541145,9.921141481,8.642842624,7.580147152,7.298448432,6.983514357,6.707151966,6.565264906,6.707484831,6.524926692,5.781693626,1.246172546,7.601224014,3.414240923
Early-demographic dividend,5.797584071,4.816111913,2.527208051,2.102940844,4.427155793,1.027235739,1.763352356,5.326659789,6.162986131,5.864589545,6.013743584,5.687046345,3.444083917,0.637070239,6.489828506,4.914366533,4.204312349,4.06508342,4.124834295,4.434491605,4.435944803,4.538891685,3.817394277,2.355455298,-4.285704319,7.12646117,5.640830921
East Asia & Pacific,5.620645338,4.054602629,0.45126502,3.741149315,5.393684517,3.299129056,4.377334249,4.947661855,5.8677758,5.899411113,6.453983495,7.466778177,4.385318548,2.560432739,7.609855085,5.461705464,5.182970624,5.245113951,4.758739671,4.728331716,4.660125914,5.05464,4.760219104,3.960591035,-0.170310025,6.143082203,2.894384698
Europe & Central Asia (excluding high income),-0.112119994,2.858594323,-1.562931526,2.356128654,8.423432073,2.649336504,5.488503765,6.940250928,8.28919064,7.35840029,8.185727013,7.803334542,4.23323821,-5.727767965,5.641225114,6.285854351,3.975416013,4.046738621,2.049799858,0.911508892,1.577221461,3.926352811,3.173955776,2.253414495,-1.227378764,7.460921426,0.765858153
Europe & Central Asia,1.787773668,3.074560161,2.627227616,2.87764372,4.359773482,2.25835607,1.58429638,1.794949644,3.190882533,2.671839848,3.865044558,3.651606963,1.016551724,-4.457887884,2.658915979,2.347161205,0.359782306,0.846598488,1.926575181,2.05779083,1.89904414,2.908640608,2.133059671,1.804677544,-5.481784632,6.526212732,3.124643936
Ecuador,1.731747514,4.327864764,3.266529404,-4.739385791,1.091801564,4.0156299,4.096776659,2.722877337,8.211020917,5.291308267,4.403526434,2.190063972,6.3571306,0.566491592,3.525298669,7.868140919,5.641962067,4.946511267,3.788868549,0.098872608,-1.226383985,2.368386526,1.289291933,0.012105103,-7.787607091,4.235251242,2.947668633
"Egypt, Arab Rep.",4.988730566,5.492354742,5.575497461,6.053438783,6.370003832,3.535251973,2.390204026,3.193454737,4.092071611,4.471744472,6.843838194,7.087827427,7.156283566,4.6735998,5.147234858,1.764571949,2.226199799,2.185466054,2.91591188,4.372019078,4.346643456,4.181221,5.331108619,5.552093072,3.550164838,3.290646012,6.587845609
Euro area,1.69016178,2.707394515,3.036037405,2.964482027,3.864812761,2.195555295,0.940011567,0.68204152,2.293602062,1.681180274,3.230714599,3.001458855,0.41707865,-4.521094927,2.180209689,1.722683241,-0.844138992,-0.218686415,1.405897353,2.052190929,1.857765612,2.625523387,1.783645886,1.581902255,-6.096230858,5.937634661,3.371259726
Eritrea,9.258838563,7.908684578,1.772583091,0.013480096,-3.141985903,8.755435528,3.005429192,-2.655515925,1.451735566,2.574449551,-0.969217111,1.426822211,-9.783030018,3.876501528,2.194190349,8.679800101,,,,,,,,,,,
Spain,2.660561604,3.702494627,4.393100735,4.490553378,5.245943824,3.933002765,2.730948329,2.981936316,3.122733517,3.652084192,4.102685741,3.604738462,0.887067046,-3.763107042,0.162919518,-0.814384777,-2.958922132,-1.403341868,1.395775367,3.838518877,3.037774142,2.975760729,2.284469419,1.983966223,-11.16729786,6.403173615,5.770647676
Estonia,4.943014491,13.05001474,4.33982551,-0.425025157,10.08763444,6.003674251,6.77136793,7.600265185,6.804007771,9.526426972,9.76558337,7.57914052,-5.132000958,-14.62905503,2.444265118,7.263084581,3.228200494,1.458428636,3.011366587,1.853020046,3.155564814,5.792044675,3.78420085,3.739706682,-0.551001258,8.013462924,-1.287411341
Ethiopia,12.42617378,3.133906851,-3.458139134,5.162145821,6.07321748,8.301306321,1.514725706,-2.161359722,13.57260314,11.81876595,10.83472707,11.456167,10.78852169,8.802553198,12.55053835,11.17829623,8.647811633,10.58227005,10.25749296,10.39246302,9.433482658,9.564189643,6.816147797,8.364085699,6.059530886,5.641530717,5.31709603
European Union,1.88136884,2.653186963,3.010796988,2.948691872,3.900525156,2.175909285,1.110751008,0.908251333,2.592506283,1.924742268,3.49444508,3.156120945,0.641226449,-4.348710364,2.224594889,1.900842482,-0.702011252,-0.082901487,1.600278724,2.309218968,1.971765712,2.845052373,2.066317015,1.805001669,-5.65123193,6.016821423,3.442217012
Fragile and conflict affected situations,3.602602726,4.945360969,5.755099187,3.35268684,5.45189654,4.297911067,4.641405711,1.233077868,11.05833668,5.821868837,5.842536246,5.977552436,4.993389152,2.856185055,6.918043558,-0.085306067,4.892534139,3.476452593,2.149294472,1.090101535,2.205570655,2.500099594,2.59036444,2.173915502,-5.040558347,2.457874378,1.20566114
Finland,3.66717983,6.333795654,5.457180501,4.379575723,5.773362458,2.610019124,1.707148962,2.003784203,3.99209129,2.779850556,4.027409658,5.299336507,0.783995061,-8.074447432,3.185958654,2.547664838,-1.397545728,-0.901696316,-0.364908157,0.543659212,2.811457767,3.19240963,1.139718013,1.224748922,-2.354965157,3.17092862,1.601801973
Fiji,4.80000043,-2.199999369,1.300000452,8.799998719,-1.699998416,2.000000147,3.199999114,0.999999345,5.299999705,0.700000402,1.852483872,-0.85065431,1.03279422,-1.386037708,2.954672422,2.705143029,1.411314382,4.73421949,5.603514887,4.501199392,2.445652008,5.353364937,3.81235097,-0.580504259,-17.03987091,-4.881036056,20.01646368
France,1.412993673,2.336296529,3.588659425,3.421373799,3.923669227,1.983721419,1.135531482,0.823160757,2.829752929,1.66321998,2.449323601,2.424736243,0.25494596,-2.873313828,1.949437623,2.192700633,0.313134751,0.576326675,0.956183052,1.112912341,1.095464404,2.291419994,1.865066071,1.842971814,-7.540459162,6.435209621,2.454758177
Faroe Islands,,,,,,,,,,,,,,-4.303002162,-0.576939114,3.708194171,7.016653799,5.853051914,5.432701357,0.976378534,1.469915804,3.514305971,2.731552155,4.39010334,-1.926834417,5.755550527,5.398480389
