Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Fiji,17.56887117,19.45286628,26.04524874,24.67734487,18.19280341,19.33645147,22.58918444,26.87407089,27.35456536,18.76000643,17.91292059,14.53762616,20.86069331,15.95486155,15.93774469,18.07697856,14.92644291,25.97321571,19.25259543,19.81186287,19.37350208,19.21769168,18.7961992,18.04569646,19.19532055,18.87782907,18.42232549
France,19.86015751,19.51937573,19.90116104,20.80929394,21.51428562,21.51332727,20.95332684,21.03484098,21.36466788,21.79737868,22.45076295,23.18266576,23.59610115,22.06750388,22.10541932,22.42387055,22.45811479,22.04186778,21.81968727,21.49927767,21.81539204,22.4956709,22.8926343,23.47742792,23.27424938,24.4671914,25.19783319
Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,23.46196,30.15020452,38.41209907,26.16858187,21.90205643,22.74519248,25.10644311,22.63881283,21.49601272,20.98150201,23.16961739,23.64492696,25.02588259,29.52852496,31.40718532,28.680217,27.73728223,29.94537965,35.69513641,29.23095629,26.98226104,21.29646742,19.25823243,21.89879657,19.899426,16.78918348,15.56641031
United Kingdom,18.61365967,17.17171611,17.54510011,17.49373112,17.80937032,17.74284879,17.7182382,17.51077218,17.47773577,17.59107603,17.82827617,18.14704685,17.64884538,16.14589857,16.05728876,15.71163065,15.75635389,15.96779092,16.57233181,17.37445935,17.90489771,18.24803288,17.99578498,18.19325751,17.46376922,17.68095587,18.34404689
Georgia,18.56546207,18.45856989,25.55341391,26.20758199,25.44738297,27.23491459,24.48476931,27.3525531,28.16180288,28.786927,26.21338806,26.37903235,22.03838552,15.71333259,18.91932764,20.31383077,22.11493611,18.78949817,21.85451741,24.3521438,26.5227704,25.49212985,25.14764773,24.03294698,22.38174811,20.92277815,19.91252262
Ghana,20.29865858,23.83550385,22.36355227,20.4674438,23.09813093,27.1229213,18.77494577,22.93692798,28.37750668,29.00214064,22.46580574,15.38454499,16.49196394,15.47882959,11.76409219,11.97694023,16.10990938,24.03899898,26.42288016,27.01262567,24.82616906,18.88642505,21.19909402,18.03819347,17.66074711,16.75365045,16.0354902
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,19.10919404,19.63335376,17.87886776,18.9103166,19.59366978,15.49944042,14.2990505,19.81333002,19.74645289,18.55460714,19.95276094,24.66996098,22.58947766,20.93560567,19.13718732,23.60218863,25.11777935,23.42938551,22.71136995,23.96917239,52.41831683,25.76582414,19.46740955,17.79924111,16.47117037,14.76526062,14.99896511
"Gambia, The",6.779200574,5.175169509,4.884402019,4.755047184,4.562497397,11.17274014,7.278327629,10.03888601,14.31837652,13.83185067,15.69068531,12.56652088,10.52243473,12.8914138,13.87671053,12.89616829,20.87716865,14.71153313,16.6526122,20.34981404,24.91993062,22.95972668,20.87682728,22.03817466,27.50824977,29.19716885,33.66345934
Guinea-Bissau,23.05207551,23.99925484,11.17980296,15.39890893,11.64305526,10.12896872,7.310580324,8.972637128,8.713351415,10.66448746,10.60597737,12.35389636,12.6884114,10.70761341,10.66704802,9.828679557,5.885066531,6.189984877,9.602612566,9.445086502,7.748381957,8.931591833,20.86010799,20.44129437,24.3294985,,
Equatorial Guinea,,,,,,,,,,38.80482498,27.14018535,30.19735145,28.1900366,53.61273149,42.32165507,38.16056081,46.55954576,30.17013666,28.57708471,24.53096818,16.55043316,13.95655302,12.68014344,11.39298186,,,
Greece,20.79180414,20.19378063,23.71572753,24.5016329,24.64121644,24.73679322,23.60249705,25.32475703,24.39502051,20.82895123,23.68587469,26.01185065,23.81373244,20.79147969,16.55926587,13.67615105,11.52963036,11.19688046,10.83428513,10.77003995,11.00813932,11.78913387,11.14774843,10.68743166,12.08365631,13.3139506,13.69491581
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,,,,,,,,19.35609528,16.31696081,24.15826054,23.13912208,30.49815061,40.29841374,32.21237503,52.35331723,64.0087149,37.67208018,30.09516231,22.59795624,24.02966611,24.49667192,23.61529351,21.74118086,31.26950936,31.77993624,33.33628262,
Guatemala,13.32993918,15.1125539,16.64630058,17.8918289,16.12561254,18.60193668,19.61979751,18.96159189,18.64025871,18.58989157,20.43683642,19.90588467,18.22684543,15.37760321,15.04883901,15.04591634,15.02692489,15.09056771,15.17177758,14.51658077,13.87171705,13.60942934,13.69589526,14.37929263,13.70321532,16.20163749,16.76099845
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,31.85720693,31.88794199,28.92075512,24.99795472,23.77598249,21.5703447,20.86049903,20.95211587,23.54568087,32.33397827,,,,,,,,,,,,,,,,,
High income,23.89556503,23.57081516,23.47079116,23.75419688,23.98670005,23.26691999,22.36006892,22.26333912,22.45563651,22.93881076,23.24999963,23.23515456,22.82295562,21.05517201,20.60790015,20.87435081,21.14178212,21.06277073,21.29899554,21.56390358,21.57389441,21.74861915,21.86816204,22.23513277,22.41506895,22.30156031,
"Hong Kong SAR, China",31.0100939,33.30344925,30.20035564,25.8047383,26.50584934,25.79851371,22.74467546,21.65462823,21.82013123,21.39697265,22.42676527,20.61818948,20.54457808,20.46424729,21.77813607,23.53633887,25.39990251,24.1086281,23.49180643,22.39959471,21.48945755,21.65643773,21.5995181,18.29774954,17.0302785,16.84367744,16.01886555
